14.339  14.294  14.275  14.280  14.270  14.265  14.269  14.288  0.016  0.020  0.024  0.030  0.033  0.038  0.044  0.051  2mass_B_20220416205710_  4
13.813  13.733  13.696  13.699  13.706  13.707  13.697  13.699  0.011  0.012  0.014  0.018  0.020  0.023  0.026  0.030  2mass_B_20220416210132_  1
14.998  14.932  14.911  14.904  14.924  14.931  14.934  14.970  0.027  0.032  0.039  0.049  0.057  0.066  0.076  0.090  2mass_B_20220416210132_  2
15.321  15.307  15.323  15.447  15.495  15.576  15.778  15.905  0.040  0.051  0.065  0.093  0.110  0.138  0.190  0.243  2mass_B_20220416210132_  3
14.353  14.280  14.256  14.230  14.227  14.205  14.189  14.173  0.016  0.019  0.023  0.028  0.032  0.036  0.041  0.046  2mass_B_20220416210132_  4
13.795  13.721  13.699  13.704  13.704  13.702  13.706  13.724  0.011  0.012  0.015  0.018  0.020  0.023  0.027  0.031  2mass_B_20220416210442_  1
14.955  14.896  14.875  14.863  14.854  14.827  14.790  14.805  0.026  0.032  0.039  0.049  0.055  0.062  0.069  0.079  2mass_B_20220416210442_  2
15.396  15.391  15.545  15.642  15.573  15.592  15.648  15.722  0.043  0.057  0.082  0.114  0.121  0.143  0.174  0.212  2mass_B_20220416210442_  3
14.331  14.252  14.220  14.199  14.192  14.183  14.178  14.168  0.016  0.019  0.022  0.027  0.030  0.035  0.040  0.045  2mass_B_20220416210442_  4
13.784  13.706  13.690  13.676  13.682  13.686  13.687  13.701  0.010  0.012  0.014  0.018  0.020  0.023  0.026  0.030  2mass_B_20220416210851_  1
14.959  14.880  14.848  14.832  14.848  14.852  14.817  14.791  0.026  0.031  0.037  0.047  0.053  0.062  0.069  0.076  2mass_B_20220416210851_  2
15.107  14.955  14.882  14.868  14.858  14.816  14.781  14.731  0.034  0.038  0.045  0.056  0.063  0.070  0.078  0.085  2mass_B_20220416210851_  3
14.339  14.271  14.245  14.205  14.190  14.176  14.141  14.138  0.017  0.020  0.024  0.029  0.032  0.036  0.040  0.046  2mass_B_20220416210851_  4
13.748  13.667  13.646  13.634  13.626  13.612  13.601  13.594  0.010  0.012  0.014  0.017  0.019  0.021  0.024  0.027  2mass_B_20220416211201_  1
14.997  14.928  14.926  14.953  14.941  14.947  14.928  14.956  0.026  0.032  0.039  0.051  0.057  0.066  0.074  0.087  2mass_B_20220416211201_  2
15.259  15.183  15.116  15.020  14.972  14.880  14.727  14.628  0.038  0.047  0.055  0.064  0.069  0.074  0.074  0.077  2mass_B_20220416211201_  3
14.340  14.267  14.237  14.226  14.217  14.241  14.247  14.242  0.016  0.019  0.022  0.028  0.031  0.037  0.042  0.048  2mass_B_20220416211201_  4
13.738  13.661  13.638  13.625  13.626  13.626  13.621  13.624  0.010  0.012  0.014  0.017  0.019  0.022  0.025  0.028  2mass_B_20220416211523_  1
14.986  14.922  14.909  14.901  14.907  14.907  14.915  14.922  0.027  0.033  0.040  0.050  0.057  0.066  0.077  0.088  2mass_B_20220416211523_  2
15.180  15.102  15.036  14.949  14.889  14.845  14.772  14.688  0.036  0.044  0.052  0.061  0.065  0.073  0.079  0.083  2mass_B_20220416211523_  3
14.365  14.289  14.268  14.229  14.225  14.227  14.206  14.175  0.016  0.019  0.023  0.027  0.031  0.035  0.040  0.044  2mass_B_20220416211523_  4
13.729  13.639  13.607  13.579  13.571  13.567  13.564  13.560  0.010  0.011  0.013  0.016  0.017  0.020  0.022  0.025  2mass_B_20220416211947_  1
15.014  14.888  14.856  14.813  14.821  14.852  14.803  14.745  0.027  0.032  0.038  0.046  0.053  0.063  0.069  0.075  2mass_B_20220416211947_  2
15.291  15.192  15.155  15.065  15.031  15.000  14.968  14.939  0.038  0.045  0.055  0.064  0.070  0.079  0.088  0.098  2mass_B_20220416211947_  3
14.382  14.305  14.280  14.239  14.226  14.219  14.216  14.215  0.017  0.020  0.024  0.028  0.032  0.036  0.042  0.047  2mass_B_20220416211947_  4
13.739  13.631  13.600  13.582  13.583  13.569  13.555  13.549  0.010  0.011  0.013  0.016  0.018  0.021  0.023  0.026  2mass_B_20220416212257_  1
14.960  14.883  14.852  14.839  14.844  14.826  14.836  14.822  0.026  0.031  0.038  0.047  0.053  0.060  0.070  0.078  2mass_B_20220416212257_  2
15.251  15.141  15.158  15.207  15.191  15.222  15.193  15.144  0.034  0.040  0.050  0.066  0.074  0.089  0.099  0.108  2mass_B_20220416212257_  3
14.377  14.296  14.251  14.243  14.246  14.237  14.228  14.238  0.017  0.020  0.023  0.029  0.033  0.038  0.043  0.049  2mass_B_20220416212257_  4
13.705  13.615  13.589  13.576  13.576  13.571  13.571  13.565  0.009  0.011  0.013  0.015  0.017  0.019  0.022  0.025  2mass_B_20220416212617_  1
14.998  14.926  14.924  14.976  15.007  14.993  14.995  15.017  0.028  0.034  0.042  0.056  0.065  0.075  0.086  0.100  2mass_B_20220416212617_  2
15.328  15.223  15.182  15.166  15.138  15.073  15.056  15.069  0.037  0.044  0.054  0.067  0.074  0.080  0.091  0.105  2mass_B_20220416212617_  3
14.385  14.305  14.285  14.269  14.266  14.274  14.302  14.295  0.016  0.019  0.023  0.029  0.032  0.038  0.044  0.050  2mass_B_20220416212617_  4
13.705  13.602  13.572  13.557  13.554  13.559  13.552  13.566  0.010  0.011  0.013  0.015  0.017  0.020  0.022  0.025  2mass_B_20220416212937_  1
15.044  14.928  14.878  14.834  14.814  14.791  14.758  14.728  0.028  0.033  0.039  0.047  0.052  0.059  0.066  0.073  2mass_B_20220416212937_  2
15.332  15.232  15.229  15.211  15.207  15.227  15.241  15.196  0.036  0.043  0.053  0.066  0.074  0.088  0.103  0.112  2mass_B_20220416212937_  3
14.405  14.315  14.268  14.245  14.230  14.250  14.252  14.247  0.017  0.020  0.023  0.029  0.032  0.038  0.043  0.049  2mass_B_20220416212937_  4
13.691  13.593  13.564  13.551  13.545  13.531  13.520  13.516  0.009  0.010  0.012  0.015  0.016  0.018  0.021  0.023  2mass_B_20220416213257_  1
15.021  14.919  14.882  14.838  14.809  14.792  14.758  14.705  0.028  0.033  0.039  0.048  0.052  0.060  0.067  0.072  2mass_B_20220416213257_  2
15.389  15.273  15.218  15.237  15.253  15.243  15.230  15.212  0.037  0.044  0.052  0.067  0.077  0.088  0.100  0.112  2mass_B_20220416213257_  3
14.400  14.305  14.284  14.267  14.253  14.230  14.215  14.222  0.016  0.019  0.023  0.028  0.032  0.036  0.040  0.046  2mass_B_20220416213257_  4
13.712  13.606  13.576  13.568  13.566  13.566  13.561  13.560  0.010  0.011  0.013  0.015  0.017  0.020  0.022  0.025  2mass_B_20220416213618_  1
15.045  14.926  14.875  14.880  14.886  14.910  14.979  15.021  0.028  0.032  0.038  0.049  0.055  0.065  0.080  0.094  2mass_B_20220416213618_  2
15.294  15.206  15.249  15.241  15.249  15.263  15.226  15.222  0.033  0.040  0.052  0.065  0.074  0.087  0.096  0.109  2mass_B_20220416213618_  3
14.420  14.310  14.281  14.286  14.279  14.316  14.335  14.330  0.017  0.019  0.023  0.029  0.032  0.039  0.045  0.051  2mass_B_20220416213618_  4
13.652  13.586  13.560  13.547  13.541  13.527  13.521  13.510  0.009  0.011  0.012  0.015  0.017  0.019  0.021  0.024  2mass_B_20220416214001_  1
14.932  14.843  14.790  14.787  14.785  14.762  14.776  14.810  0.025  0.030  0.036  0.045  0.051  0.057  0.067  0.078  2mass_B_20220416214001_  2
15.366  15.332  15.329  15.312  15.317  15.310  15.392  15.402  0.036  0.045  0.056  0.070  0.080  0.092  0.114  0.131  2mass_B_20220416214001_  3
14.345  14.265  14.229  14.218  14.225  14.215  14.208  14.185  0.016  0.018  0.022  0.027  0.031  0.035  0.040  0.044  2mass_B_20220416214001_  4
13.496  13.459  13.449  13.432  13.424  13.420  13.420  13.425  0.008  0.010  0.011  0.014  0.015  0.017  0.020  0.022  2mass_B_20220416214344_  1
14.931  14.898  14.919  14.876  14.866  14.817  14.824  14.829  0.026  0.032  0.041  0.049  0.055  0.061  0.071  0.081  2mass_B_20220416214344_  2
15.282  15.253  15.235  15.264  15.245  15.206  15.210  15.256  0.035  0.044  0.054  0.071  0.079  0.088  0.102  0.121  2mass_B_20220416214344_  3
14.317  14.282  14.256  14.231  14.210  14.190  14.197  14.185  0.015  0.019  0.023  0.027  0.030  0.034  0.040  0.044  2mass_B_20220416214344_  4
13.597  13.544  13.527  13.518  13.519  13.517  13.512  13.514  0.009  0.010  0.012  0.015  0.017  0.019  0.022  0.024  2mass_B_20220416214728_  1
14.915  14.868  14.804  14.781  14.756  14.758  14.742  14.724  0.025  0.031  0.036  0.045  0.050  0.058  0.065  0.073  2mass_B_20220416214728_  2
15.239  15.189  15.186  15.174  15.152  15.119  15.115  15.077  0.032  0.040  0.050  0.063  0.069  0.078  0.089  0.098  2mass_B_20220416214728_  3
14.327  14.296  14.277  14.253  14.245  14.255  14.228  14.228  0.015  0.018  0.022  0.027  0.030  0.035  0.039  0.044  2mass_B_20220416214728_  4
13.613  13.581  13.571  13.563  13.562  13.561  13.555  13.556  0.009  0.011  0.013  0.015  0.017  0.020  0.022  0.025  2mass_B_20220416215146_  1
14.937  14.886  14.864  14.835  14.835  14.809  14.837  14.825  0.025  0.031  0.037  0.046  0.052  0.059  0.069  0.078  2mass_B_20220416215146_  2
15.326  15.297  15.288  15.344  15.376  15.421  15.419  15.431  0.035  0.045  0.056  0.074  0.086  0.105  0.120  0.138  2mass_B_20220416215146_  3
14.340  14.288  14.260  14.265  14.262  14.247  14.236  14.225  0.015  0.018  0.021  0.026  0.030  0.034  0.038  0.043  2mass_B_20220416215146_  4
13.619  13.566  13.552  13.537  13.531  13.532  13.530  13.516  0.009  0.010  0.012  0.015  0.016  0.019  0.021  0.024  2mass_B_20220416215626_  1
14.954  14.913  14.881  14.822  14.790  14.768  14.742  14.738  0.024  0.030  0.036  0.042  0.047  0.053  0.059  0.067  2mass_B_20220416215626_  2
15.278  15.213  15.209  15.214  15.251  15.275  15.256  15.256  0.033  0.040  0.050  0.063  0.074  0.088  0.099  0.113  2mass_B_20220416215626_  3
14.333  14.277  14.255  14.213  14.203  14.202  14.177  14.184  0.015  0.018  0.021  0.026  0.029  0.033  0.037  0.042  2mass_B_20220416215626_  4
13.641  13.579  13.560  13.555  13.557  13.552  13.550  13.552  0.009  0.010  0.012  0.015  0.017  0.019  0.022  0.024  2mass_B_20220416215936_  1
15.032  14.970  14.899  14.877  14.868  14.876  14.898  14.888  0.027  0.034  0.039  0.049  0.054  0.064  0.075  0.084  2mass_B_20220416215936_  2
15.284  15.234  15.221  15.214  15.171  15.160  15.167  15.149  0.032  0.040  0.049  0.061  0.067  0.077  0.088  0.099  2mass_B_20220416215936_  3
14.377  14.323  14.293  14.267  14.260  14.246  14.223  14.207  0.016  0.019  0.022  0.027  0.030  0.035  0.039  0.043  2mass_B_20220416215936_  4
13.625  13.576  13.559  13.544  13.539  13.534  13.529  13.541  0.009  0.010  0.012  0.014  0.016  0.018  0.021  0.024  2mass_B_20220416220258_  1
14.942  14.895  14.870  14.846  14.808  14.771  14.744  14.719  0.025  0.031  0.037  0.046  0.050  0.056  0.063  0.070  2mass_B_20220416220258_  2
15.251  15.211  15.189  15.149  15.135  15.117  15.103  15.106  0.034  0.043  0.052  0.064  0.071  0.082  0.092  0.105  2mass_B_20220416220258_  3
14.369  14.322  14.309  14.285  14.270  14.243  14.238  14.238  0.015  0.019  0.023  0.028  0.031  0.035  0.039  0.045  2mass_B_20220416220258_  4
13.618  13.569  13.554  13.535  13.530  13.532  13.530  13.528  0.009  0.010  0.012  0.015  0.016  0.019  0.021  0.024  2mass_B_20220416220713_  1
14.968  14.930  14.905  14.900  14.861  14.869  14.840  14.815  0.025  0.031  0.038  0.047  0.051  0.060  0.067  0.074  2mass_B_20220416220713_  2
15.222  15.173  15.139  15.167  15.144  15.148  15.144  15.110  0.032  0.040  0.048  0.062  0.068  0.080  0.091  0.101  2mass_B_20220416220713_  3
14.377  14.330  14.316  14.275  14.276  14.288  14.274  14.277  0.016  0.019  0.023  0.027  0.031  0.036  0.041  0.046  2mass_B_20220416220713_  4
13.618  13.578  13.559  13.540  13.533  13.526  13.522  13.520  0.009  0.010  0.012  0.014  0.016  0.018  0.021  0.023  2mass_B_20220416221024_  1
14.976  14.911  14.905  14.935  14.921  14.891  14.924  14.915  0.026  0.031  0.039  0.050  0.056  0.063  0.074  0.084  2mass_B_20220416221024_  2
15.292  15.222  15.186  15.161  15.166  15.174  15.179  15.213  0.036  0.044  0.053  0.065  0.074  0.087  0.100  0.118  2mass_B_20220416221024_  3
14.382  14.335  14.316  14.288  14.268  14.249  14.253  14.228  0.016  0.019  0.023  0.028  0.031  0.036  0.041  0.045  2mass_B_20220416221024_  4
13.644  13.588  13.559  13.539  13.536  13.515  13.490  13.483  0.009  0.011  0.013  0.015  0.017  0.019  0.021  0.024  2mass_B_20220416221449_  1
15.009  14.958  14.924  14.911  14.928  14.964  14.975  15.006  0.027  0.034  0.041  0.051  0.058  0.070  0.081  0.095  2mass_B_20220416221449_  2
15.225  15.118  15.072  15.040  15.028  14.984  15.000  14.966  0.033  0.040  0.047  0.058  0.065  0.073  0.085  0.093  2mass_B_20220416221449_  3
14.356  14.295  14.272  14.263  14.257  14.263  14.258  14.265  0.015  0.018  0.022  0.027  0.031  0.036  0.040  0.046  2mass_B_20220416221449_  4
13.695  13.614  13.579  13.557  13.554  13.541  13.537  13.544  0.010  0.012  0.014  0.017  0.019  0.021  0.024  0.028  2mass_B_20220416221819_  1
15.055  14.967  14.934  14.885  14.891  14.866  14.858  14.855  0.029  0.035  0.043  0.051  0.058  0.066  0.075  0.086  2mass_B_20220416221819_  2
15.327  15.230  15.178  15.146  15.133  15.114  15.054  15.036  0.038  0.045  0.054  0.066  0.074  0.085  0.092  0.103  2mass_B_20220416221819_  3
14.411  14.322  14.286  14.244  14.217  14.198  14.182  14.172  0.017  0.020  0.023  0.028  0.031  0.035  0.040  0.045  2mass_B_20220416221819_  4
13.668  13.597  13.579  13.558  13.560  13.556  13.547  13.542  0.010  0.012  0.015  0.018  0.020  0.023  0.026  0.029  2mass_B_20220416222238_  1
15.055  15.002  14.969  14.967  14.944  14.902  14.926  14.977  0.035  0.043  0.052  0.066  0.074  0.083  0.097  0.115  2mass_B_20220416222238_  2
15.299  15.233  15.162  15.198  15.196  15.209  15.243  15.221  0.041  0.052  0.061  0.079  0.090  0.106  0.125  0.140  2mass_B_20220416222238_  3
14.381  14.320  14.274  14.258  14.252  14.267  14.278  14.269  0.018  0.022  0.027  0.033  0.037  0.043  0.050  0.057  2mass_B_20220416222238_  4
13.686  13.602  13.569  13.545  13.525  13.512  13.509  13.496  0.012  0.014  0.016  0.020  0.022  0.025  0.029  0.032  2mass_B_20220416222606_  1
15.043  14.955  14.935  14.886  14.907  14.897  14.865  14.860  0.039  0.047  0.058  0.071  0.082  0.094  0.105  0.119  2mass_B_20220416222606_  2
15.388  15.295  15.277  15.307  15.352  15.343  15.414  15.297  0.051  0.062  0.076  0.100  0.118  0.136  0.167  0.171  2mass_B_20220416222606_  3
14.417  14.334  14.276  14.239  14.213  14.203  14.185  14.182  0.021  0.026  0.030  0.037  0.041  0.047  0.053  0.060  2mass_B_20220416222606_  4
13.640  13.593  13.571  13.551  13.540  13.510  13.513  13.516  0.013  0.016  0.019  0.024  0.026  0.030  0.034  0.039  2mass_B_20220416222928_  1
14.980  14.915  14.896  14.876  14.866  14.843  14.862  14.847  0.042  0.052  0.065  0.081  0.091  0.104  0.121  0.136  2mass_B_20220416222928_  2
15.319  15.276  15.286  15.258  15.201  15.213  15.243  15.218  0.058  0.075  0.095  0.118  0.127  0.149  0.176  0.196  2mass_B_20220416222928_  3
14.341  14.311  14.290  14.228  14.200  14.184  14.163  14.165  0.024  0.031  0.038  0.045  0.050  0.057  0.064  0.073  2mass_B_20220416222928_  4
13.695  13.615  13.570  13.536  13.523  13.527  13.507  13.496  0.017  0.021  0.025  0.031  0.034  0.040  0.045  0.051  2mass_B_20220416223250_  1
15.009  14.907  14.824  14.802  14.840  14.848  14.883  14.989  0.054  0.066  0.077  0.096  0.113  0.133  0.158  0.198  2mass_B_20220416223250_  2
15.359  15.254  15.224  15.156  15.152  15.162  15.300  15.332  0.080  0.097  0.119  0.142  0.161  0.189  0.247  0.289  2mass_B_20220416223250_  3
14.413  14.336  14.330  14.292  14.274  14.222  14.215  14.178  0.032  0.039  0.049  0.060  0.068  0.075  0.086  0.094  2mass_B_20220416223250_  4
12.541  12.245  12.066  11.923  11.873  11.836  11.814  11.805  0.005  0.005  0.005  0.005  0.005  0.006  0.006  0.007  2mass_R_20220416154230_  1
14.777  14.493  14.321  14.175  14.149  14.129  14.136  14.135  0.029  0.030  0.032  0.035  0.038  0.044  0.051  0.057  2mass_R_20220416154230_  2
14.917  14.600  14.426  14.294  14.239  14.206  14.183  14.153  0.033  0.033  0.035  0.039  0.042  0.047  0.053  0.059  2mass_R_20220416154230_  3
14.324  14.019  13.839  13.667  13.601  13.536  13.496  13.473  0.019  0.019  0.020  0.021  0.023  0.025  0.027  0.030  2mass_R_20220416154230_  4
12.104  11.951  11.874  11.826  11.811  11.800  11.795  11.789  0.004  0.004  0.004  0.005  0.005  0.006  0.007  0.007  2mass_R_20220416154607_  1
14.374  14.215  14.136  14.103  14.088  14.085  14.089  14.046  0.021  0.024  0.027  0.033  0.037  0.043  0.050  0.054  2mass_R_20220416154607_  2
14.520  14.354  14.285  14.230  14.234  14.235  14.251  14.288  0.024  0.027  0.032  0.038  0.044  0.051  0.059  0.069  2mass_R_20220416154607_  3
13.881  13.724  13.635  13.552  13.512  13.482  13.450  13.416  0.014  0.016  0.018  0.021  0.023  0.026  0.029  0.031  2mass_R_20220416154607_  4
12.087  11.941  11.870  11.825  11.813  11.802  11.796  11.794  0.004  0.004  0.004  0.005  0.005  0.006  0.006  0.007  2mass_R_20220416154943_  1
14.370  14.206  14.159  14.111  14.092  14.084  14.084  14.106  0.022  0.024  0.029  0.035  0.039  0.045  0.052  0.060  2mass_R_20220416154943_  2
14.475  14.344  14.253  14.207  14.197  14.212  14.212  14.212  0.023  0.026  0.030  0.036  0.041  0.048  0.055  0.063  2mass_R_20220416154943_  3
13.864  13.725  13.646  13.591  13.558  13.527  13.507  13.489  0.014  0.015  0.018  0.021  0.023  0.026  0.029  0.032  2mass_R_20220416154943_  4
12.087  11.936  11.860  11.817  11.806  11.796  11.790  11.783  0.004  0.004  0.004  0.005  0.005  0.006  0.006  0.007  2mass_R_20220416155325_  1
14.385  14.221  14.150  14.097  14.071  14.061  14.043  14.025  0.021  0.024  0.028  0.033  0.037  0.042  0.048  0.053  2mass_R_20220416155325_  2
14.497  14.358  14.289  14.214  14.198  14.194  14.206  14.198  0.023  0.027  0.031  0.037  0.041  0.047  0.055  0.062  2mass_R_20220416155325_  3
13.866  13.727  13.651  13.603  13.572  13.557  13.546  13.559  0.013  0.015  0.017  0.021  0.023  0.026  0.029  0.034  2mass_R_20220416155325_  4
12.026  11.904  11.841  11.806  11.799  11.790  11.788  11.786  0.003  0.004  0.004  0.004  0.005  0.005  0.006  0.007  2mass_R_20220416155743_  1
14.308  14.186  14.119  14.059  14.034  14.032  14.032  14.019  0.019  0.022  0.026  0.031  0.035  0.040  0.046  0.051  2mass_R_20220416155743_  2
14.426  14.296  14.233  14.204  14.186  14.212  14.215  14.220  0.021  0.025  0.029  0.035  0.039  0.047  0.054  0.061  2mass_R_20220416155743_  3
13.792  13.675  13.608  13.546  13.515  13.498  13.478  13.480  0.012  0.014  0.016  0.019  0.021  0.024  0.027  0.030  2mass_R_20220416155743_  4
12.035  11.907  11.841  11.800  11.789  11.782  11.780  11.778  0.003  0.004  0.004  0.004  0.005  0.005  0.006  0.007  2mass_R_20220416160222_  1
14.335  14.228  14.167  14.132  14.134  14.136  14.161  14.171  0.019  0.022  0.026  0.032  0.036  0.042  0.049  0.057  2mass_R_20220416160222_  2
14.427  14.328  14.255  14.194  14.183  14.170  14.161  14.146  0.021  0.024  0.028  0.034  0.038  0.043  0.049  0.055  2mass_R_20220416160222_  3
13.804  13.668  13.603  13.553  13.518  13.491  13.474  13.457  0.012  0.014  0.016  0.019  0.020  0.023  0.026  0.029  2mass_R_20220416160222_  4
12.031  11.904  11.841  11.801  11.789  11.780  11.777  11.771  0.003  0.004  0.004  0.004  0.005  0.005  0.006  0.007  2mass_R_20220416160700_  1
14.311  14.192  14.128  14.085  14.056  14.037  14.032  14.010  0.019  0.022  0.026  0.031  0.035  0.040  0.045  0.050  2mass_R_20220416160700_  2
14.421  14.314  14.260  14.233  14.229  14.224  14.239  14.273  0.020  0.023  0.028  0.034  0.038  0.044  0.051  0.060  2mass_R_20220416160700_  3
13.778  13.634  13.565  13.506  13.478  13.460  13.453  13.455  0.012  0.014  0.016  0.019  0.021  0.024  0.027  0.030  2mass_R_20220416160700_  4
12.020  11.902  11.839  11.801  11.792  11.783  11.777  11.771  0.003  0.004  0.004  0.004  0.005  0.005  0.006  0.007  2mass_R_20220416161041_  1
14.310  14.183  14.133  14.111  14.098  14.089  14.096  14.098  0.019  0.022  0.026  0.032  0.035  0.041  0.047  0.053  2mass_R_20220416161041_  2
14.410  14.272  14.207  14.203  14.204  14.203  14.202  14.205  0.020  0.023  0.026  0.033  0.037  0.043  0.050  0.056  2mass_R_20220416161041_  3
13.758  13.625  13.550  13.491  13.467  13.444  13.429  13.412  0.012  0.013  0.015  0.018  0.019  0.022  0.025  0.028  2mass_R_20220416161041_  4
12.002  11.885  11.831  11.799  11.792  11.784  11.781  11.779  0.003  0.004  0.004  0.004  0.005  0.005  0.006  0.007  2mass_R_20220416161351_  1
14.274  14.166  14.116  14.091  14.080  14.072  14.060  14.065  0.018  0.022  0.026  0.031  0.035  0.040  0.046  0.052  2mass_R_20220416161351_  2
14.371  14.251  14.196  14.158  14.135  14.111  14.099  14.094  0.019  0.022  0.026  0.032  0.035  0.040  0.045  0.051  2mass_R_20220416161351_  3
13.749  13.623  13.556  13.490  13.465  13.438  13.438  13.420  0.012  0.013  0.015  0.018  0.020  0.022  0.026  0.029  2mass_R_20220416161351_  4
11.992  11.873  11.817  11.788  11.781  11.772  11.766  11.764  0.003  0.003  0.004  0.004  0.005  0.005  0.006  0.006  2mass_R_20220416161743_  1
14.250  14.129  14.093  14.074  14.054  14.043  14.031  14.026  0.017  0.020  0.024  0.029  0.033  0.037  0.042  0.048  2mass_R_20220416161743_  2
14.407  14.283  14.237  14.233  14.231  14.236  14.239  14.236  0.020  0.023  0.027  0.034  0.038  0.045  0.051  0.058  2mass_R_20220416161743_  3
13.753  13.628  13.573  13.521  13.494  13.474  13.457  13.445  0.011  0.013  0.015  0.018  0.019  0.022  0.025  0.028  2mass_R_20220416161743_  4
11.966  11.854  11.808  11.786  11.778  11.770  11.769  11.765  0.003  0.003  0.004  0.004  0.005  0.005  0.006  0.006  2mass_R_20220416162107_  1
14.240  14.123  14.075  14.056  14.048  14.049  14.028  14.006  0.017  0.020  0.023  0.029  0.032  0.038  0.042  0.047  2mass_R_20220416162107_  2
14.358  14.259  14.216  14.196  14.195  14.224  14.202  14.226  0.019  0.022  0.026  0.032  0.037  0.044  0.049  0.057  2mass_R_20220416162107_  3
13.713  13.605  13.566  13.528  13.498  13.479  13.459  13.447  0.011  0.013  0.015  0.018  0.020  0.022  0.025  0.028  2mass_R_20220416162107_  4
12.012  11.882  11.826  11.797  11.789  11.782  11.777  11.773  0.003  0.003  0.004  0.004  0.005  0.005  0.006  0.006  2mass_R_20220416162439_  1
14.273  14.145  14.090  14.076  14.066  14.034  14.020  14.022  0.018  0.021  0.025  0.031  0.034  0.039  0.044  0.050  2mass_R_20220416162439_  2
14.417  14.285  14.228  14.206  14.203  14.196  14.176  14.165  0.020  0.023  0.027  0.033  0.037  0.043  0.048  0.055  2mass_R_20220416162439_  3
13.741  13.616  13.563  13.521  13.499  13.483  13.479  13.472  0.011  0.013  0.015  0.018  0.019  0.022  0.025  0.028  2mass_R_20220416162439_  4
11.932  11.837  11.801  11.781  11.775  11.771  11.766  11.764  0.003  0.003  0.004  0.004  0.005  0.005  0.006  0.006  2mass_R_20220416162804_  1
14.207  14.101  14.063  14.044  14.031  14.029  14.030  14.019  0.016  0.018  0.022  0.027  0.030  0.035  0.040  0.045  2mass_R_20220416162804_  2
14.306  14.213  14.167  14.140  14.132  14.119  14.104  14.081  0.018  0.021  0.025  0.031  0.034  0.039  0.044  0.049  2mass_R_20220416162804_  3
13.674  13.567  13.524  13.481  13.461  13.453  13.441  13.445  0.011  0.012  0.014  0.017  0.019  0.021  0.024  0.027  2mass_R_20220416162804_  4
11.958  11.857  11.814  11.788  11.782  11.775  11.773  11.769  0.003  0.003  0.004  0.004  0.005  0.005  0.006  0.006  2mass_R_20220416163141_  1
14.179  14.071  14.033  14.036  14.032  14.016  14.002  14.006  0.016  0.019  0.022  0.028  0.031  0.036  0.040  0.046  2mass_R_20220416163141_  2
14.327  14.218  14.167  14.137  14.125  14.113  14.122  14.127  0.018  0.021  0.025  0.030  0.034  0.039  0.045  0.051  2mass_R_20220416163141_  3
13.681  13.580  13.532  13.484  13.466  13.453  13.453  13.437  0.010  0.012  0.014  0.016  0.018  0.021  0.024  0.026  2mass_R_20220416163141_  4
11.942  11.851  11.806  11.782  11.776  11.769  11.766  11.765  0.003  0.003  0.004  0.004  0.004  0.005  0.005  0.006  2mass_R_20220416163522_  1
14.191  14.095  14.046  14.024  14.008  14.019  13.997  13.988  0.016  0.019  0.022  0.027  0.030  0.036  0.040  0.045  2mass_R_20220416163522_  2
14.294  14.195  14.152  14.124  14.119  14.116  14.105  14.110  0.018  0.021  0.025  0.031  0.035  0.040  0.045  0.052  2mass_R_20220416163522_  3
13.677  13.576  13.518  13.477  13.450  13.424  13.411  13.409  0.010  0.012  0.014  0.016  0.018  0.020  0.023  0.026  2mass_R_20220416163522_  4
11.957  11.861  11.814  11.790  11.781  11.773  11.766  11.763  0.003  0.003  0.004  0.004  0.004  0.005  0.005  0.006  2mass_R_20220416163912_  1
14.179  14.096  14.055  14.010  14.008  13.986  14.001  14.024  0.015  0.018  0.022  0.026  0.030  0.033  0.039  0.045  2mass_R_20220416163912_  2
14.304  14.226  14.177  14.145  14.155  14.140  14.156  14.169  0.017  0.021  0.024  0.030  0.034  0.039  0.045  0.052  2mass_R_20220416163912_  3
13.672  13.583  13.526  13.460  13.436  13.419  13.415  13.400  0.011  0.012  0.014  0.017  0.018  0.021  0.024  0.026  2mass_R_20220416163912_  4
11.947  11.860  11.815  11.792  11.784  11.777  11.773  11.771  0.003  0.003  0.004  0.004  0.005  0.005  0.006  0.006  2mass_R_20220416164248_  1
14.216  14.129  14.085  14.061  14.043  14.037  14.057  14.055  0.016  0.019  0.022  0.028  0.031  0.035  0.041  0.046  2mass_R_20220416164248_  2
14.304  14.216  14.187  14.179  14.197  14.184  14.186  14.186  0.017  0.020  0.025  0.031  0.035  0.040  0.046  0.052  2mass_R_20220416164248_  3
13.662  13.566  13.517  13.467  13.442  13.420  13.412  13.408  0.010  0.012  0.014  0.016  0.018  0.020  0.022  0.025  2mass_R_20220416164248_  4
11.942  11.852  11.808  11.789  11.783  11.778  11.774  11.771  0.003  0.003  0.004  0.004  0.004  0.005  0.006  0.006  2mass_R_20220416164637_  1
14.187  14.087  14.040  14.011  14.010  14.026  14.040  14.058  0.016  0.018  0.022  0.026  0.030  0.035  0.040  0.047  2mass_R_20220416164637_  2
14.276  14.172  14.130  14.098  14.089  14.079  14.073  14.074  0.017  0.020  0.024  0.030  0.033  0.038  0.043  0.049  2mass_R_20220416164637_  3
13.648  13.563  13.514  13.457  13.436  13.418  13.408  13.414  0.010  0.012  0.013  0.016  0.017  0.020  0.022  0.025  2mass_R_20220416164637_  4
